"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"796","NEON.PLA.D19.DEJU.02757","DEJU_054.basePlot.vst","DEJU_054",2021-08-25,"single bole tree","Live",15.6,138,"noChange",NA,4.7,3.8,"Partially shaded",NA,"23","POTR5","Populus tremuloides Michx.","6N",7084013.72372596,560846.95912913,0.7,63.8780329365318,-145.761332535207,"515.22",1.1
"821","NEON.PLA.D19.DEJU.02945","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",10.5,135,"noChange",4.5,2.2,1.8,"Full sun",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083972.36388465,561228.716286416,0.7,63.8775951505929,-145.75357971843,"512.95",1.1
"26","NEON.PLA.D19.DEJU.00027","DEJU_050.basePlot.vst","DEJU_050",2021-08-26,"single bole tree","Live",10.3,140,"noChange",4.3,1.7,1.4,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084319.4974755,561042.418186639,0.7,63.8807422574963,-145.75723347063,"508.7",1.1
"166","NEON.PLA.D19.DEJU.00238","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",11,130,"noChange",NA,1.9,1.6,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084483.15344975,561912.712428487,0.77,63.8820574011657,-145.739454411672,"505.16",1.18
"426","NEON.PLA.D19.DEJU.00698","DEJU_045.basePlot.vst","DEJU_045",2021-08-23,"single bole tree","Live",11.1,128,"noChange",4.3,2.5,2.1,"Partially shaded",NA,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084340.51549706,561756.331329767,0.7,63.8808053377863,-145.742694626684,"509.05",1.1
"550","NEON.PLA.D19.DEJU.00841","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",11.8,140,"noChange",4.3,1.9,1.8,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084382.15328089,561214.366794347,0.7,63.8812743160755,-145.753708843363,"506.65",1.1
"557","NEON.PLA.D19.DEJU.00855","DEJU_048.basePlot.vst","DEJU_048",2021-08-25,"single bole tree","Live",15.7,130,"noChange",4.2,2.7,2.3,"Full sun",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084397.8669278,561213.732767945,0.7,63.881415410769,-145.753715500666,"506.24",1.1
"180","NEON.PLA.D19.DEJU.00250","DEJU_047.basePlot.vst","DEJU_047",2021-08-24,"single bole tree","Live",13.1,140,"noChange",NA,3.8,3.3,"Partially shaded",NA,"21","PIGL","Picea glauca (Moench) Voss","6N",7084496.57777477,561911.93112375,0.84,63.8821779826657,-145.73946491597,"505.19",1.29
"911","NEON.PLA.D19.DEJU.04684","DEJU_046.basePlot.vst","DEJU_046",2021-08-25,"single bole tree","Live",10,140,"noChange",NA,2.4,2.2,"Partially shaded",NA,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7083984.24294722,561222.93080738,0.7,63.877702744128,-145.753692736461,"511.66",1.1
"624","NEON.PLA.D19.DEJU.02028","DEJU_045.basePlot.vst","DEJU_045",2021-08-24,"small tree","Live",2.2,130,"noChange",NA,0.8,0.6,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7084365.14077434,561722.734561617,0.7,63.8810322145506,-145.74336855798,"508.73",1.1
