uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"29a6c37d-6f54-4917-9b22-50f8f2e28c30","DEJU_061.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_061","21",,"39",5.8,180.0,,"NEON.PLA.D19.DEJU.02036",,,"NEON.DOC.000987vF","PIGL","Picea glauca (Moench) Voss","species",,,,,,"whendricks@battelleecology.org","frosenbower@battelleecology.org",
"a96c0759-f37f-48c5-b16f-6069d926dc2d","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","4",,,,,"NEON.PLA.D19.DEJU.02456",,,"NEON.DOC.000987vF","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"69fe0998-f435-4980-9c7f-d92e8205bcb9","DEJU_060.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_060","21","4",,,,,"NEON.PLA.D19.DEJU.02474",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"a45c3f52-efc6-4c91-8487-dac47f1f0d37","DEJU_061.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_061","21","1",,,,,"NEON.PLA.D19.DEJU.02462",,,"NEON.DOC.000987vF","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@battelleecology.org","frosenbower@battelleecology.org",
"2b2b046e-c8b4-48a4-af5d-bfec74797862","DEJU_052.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_052","23","4",,,,,"NEON.PLA.D19.DEJU.02030",,,"NEON.DOC.000987vF","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@battelleecology.org","nvandaele@field-ops.org",
"c4c022fa-2025-4401-9a24-fb9be22afb44","DEJU_052.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_052","21","1",,,,,"NEON.PLA.D19.DEJU.02440",,,"NEON.DOC.000987vF","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@battelleecology.org","nvandaele@field-ops.org",
"a72ec3ee-e004-4768-a69c-2ba72f81474e","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","21","4",,,,,"NEON.PLA.D19.DEJU.02131",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"0f4add76-c90a-4a57-9e14-a169779084c3","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","2",,,,,"NEON.PLA.D19.DEJU.02123",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"b0776d08-20ed-4d9b-821b-53ee402c1d62","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","2",,,,,"NEON.PLA.D19.DEJU.02120",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"b8580f60-c321-4ef4-809d-aa6b44753b3f","DEJU_056.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_056","21","1",,,,,"NEON.PLA.D19.DEJU.02034",,,"NEON.DOC.000987vF","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"02bd5364-66aa-4f42-889f-e4545ad7abd6","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","2",,,,,"NEON.PLA.D19.DEJU.02128",,,"NEON.DOC.000987vF","SABE2","Salix bebbiana Sarg.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"8985d1cd-b29d-4b03-9ba5-79c6cc27c4a2","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","4",,,,,"NEON.PLA.D19.DEJU.02458",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"ad5ba0a6-e495-49f6-8de9-d1e6d26e2445","DEJU_060.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_060","23",,"43",11.4,234.2,,"NEON.PLA.D19.DEJU.02063",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"79fa9723-3283-48db-819c-43b8a90e5098","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","2",,,,,"NEON.PLA.D19.DEJU.02126",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"ee9d0faa-656d-407b-a3ac-136b32166b58","DEJU_060.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_060","21","4",,,,,"NEON.PLA.D19.DEJU.02475",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"63c7de3f-6071-4b94-8762-93c4fb215a53","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","4",,,,,"NEON.PLA.D19.DEJU.02451",,,"NEON.DOC.000987vF","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"0dd092d0-c82d-42d1-bb60-e4b2f51852d6","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","4",,,,,"NEON.PLA.D19.DEJU.02452",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"9745c332-aa00-4623-a5ec-7e681bf67afb","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","4",,,,,"NEON.PLA.D19.DEJU.02454",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"08119856-dbf2-4fc9-9261-387268a1799b","DEJU_060.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_060","21","4",,,,,"NEON.PLA.D19.DEJU.02469",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"1cfa87fd-887e-4ce1-a833-d08bf4db8414","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","4",,,,,"NEON.PLA.D19.DEJU.02455",,,"NEON.DOC.000987vF","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"5c37f521-948d-434c-afc2-acedae777173","DEJU_058.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_058","21",,,,,,"NEON.PLA.D19.DEJU.02047",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@battelleecology.org","frosenbower@field-ops.org",
"7e06a81f-768b-4a22-b6ff-ecbf21555fec","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","21","4",,,,,"NEON.PLA.D19.DEJU.02136",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"6041dba6-2c80-4682-9b2d-91320e0a25a4","DEJU_060.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_060","21","4",,,,,"NEON.PLA.D19.DEJU.02472",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"49f0b39c-c08d-4179-8359-49adb8d1d8df","DEJU_052.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_052","21","1",,,,,"NEON.PLA.D19.DEJU.02443",,,"NEON.DOC.000987vF","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"whendricks@battelleecology.org","nvandaele@field-ops.org",
"5b197951-58fc-4bbe-a6d8-5db856041032","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","2",,,,,"NEON.PLA.D19.DEJU.02117",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"26add997-44cf-49d2-bf85-f2cfd566e672","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","23","2",,,,,"NEON.PLA.D19.DEJU.02115",,,"NEON.DOC.000987vF","SABE2","Salix bebbiana Sarg.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"063fb26f-4415-4a83-aaf1-969db127da60","DEJU_060.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_060","23",,"41",6.6,85.1,,"NEON.PLA.D19.DEJU.02062",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"5b65e26a-8072-435a-88aa-7c339245e946","DEJU_052.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_052","21","1",,,,,"NEON.PLA.D19.DEJU.02441",,,"NEON.DOC.000987vE","BEGL","Betula glandulosa Michx.","species",,,,,,"whendricks@battelleecology.org","nvandaele@field-ops.org",
"fdfce27f-6078-47e9-bf2f-a7876bc67b33","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","21","4",,,,,"NEON.PLA.D19.DEJU.02133",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"b5d466f7-9ccf-43de-bbea-11f6a65a8dc7","DEJU_057.basePlot.vst","2016-08-24","vst_DEJU_2016","D19","DEJU","DEJU_057","21","4",,,,,"NEON.PLA.D19.DEJU.02138",,,"NEON.DOC.000987vF","BEOC2","Betula occidentalis Hook.","species",,,,,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"ecd01fb6-be82-47ba-9bc3-ff634d59414f","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","31",,"31",5.4,19.7,,"NEON.PLA.D19.DEJU.02408",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"ba61ef49-8a0b-4894-9f7a-ad5250120b5e","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","3",,,,,"NEON.PLA.D19.DEJU.02412",,,"NEON.DOC.000987vE","SABE2","Salix bebbiana Sarg.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"bb58f86f-0dc1-4d29-bb86-b8183b29dbf8","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","1",,,,,"NEON.PLA.D19.DEJU.02416",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"8739a9fb-9256-4ea5-8d24-7376c6457aaa","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02004",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"28a171cb-ef5c-4791-b8ba-f3cb61ecacee","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","32","2",,,,,"NEON.PLA.D19.DEJU.02013",,,"NEON.DOC.000987vE","SALIX","Salix sp.","genus",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"6cbecf50-971a-48b8-9a26-a9412998abc7","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40",,"49",10.8,151.1,,"NEON.PLA.D19.DEJU.02402",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"990f40f3-dd5c-4ae7-b69e-8ed5b35ed4bc","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","4",,,,,"NEON.PLA.D19.DEJU.02403",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"faa9f273-c6cb-4688-ab87-03b008fc97ef","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","1",,,,,"NEON.PLA.D19.DEJU.02417",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"2946b914-ae08-435d-84a7-fc4191991d29","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41",,"41",4.1,31.7,,"NEON.PLA.D19.DEJU.02405",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"575348bf-41a4-43b0-93ac-f9e22e0c1b40","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02010",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"5df47d85-e2ef-4fb8-b850-b61c7fee6484","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02002",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"b3e46924-a85b-4048-bf40-b7f99f7c12ae","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02418",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"1a490852-74b4-47ec-8c2e-8b6e794bb779","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02005",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"789d58ab-0434-4cfb-a98a-fd9117c0e9e7","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02001",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"a00157c8-a9a1-4505-a90d-ad7a735372f7","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02009",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"2590f4b5-2c69-45d6-b31e-5d3cb6bed335","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","1",,,,,"NEON.PLA.D19.DEJU.02414",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"91780d67-d397-49da-ac8e-73abc3565a5b","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","31",,"31",10.7,58.5,,"NEON.PLA.D19.DEJU.02407",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"185a997f-a585-4860-b262-7a20e50d049a","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","32","2",,,,,"NEON.PLA.D19.DEJU.02014",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"b2328267-0775-412c-865b-41ff3cacc1f0","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02006",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"603bb073-b506-4b3e-8b18-0f5a9b7aa449","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40",,,,,,"NEON.PLA.D19.DEJU.02402A",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"280d6e6b-3ae3-43c8-aa13-f86cd5788915","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41",,"41",7.4,46.2,,"NEON.PLA.D19.DEJU.02404",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"68f30e91-0f2f-4731-83e1-f2736766e163","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","32","4",,,,,"NEON.PLA.D19.DEJU.02012",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"bb92c5f2-bcde-44b5-b845-169cc342dd68","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","31","1",,,,,"NEON.PLA.D19.DEJU.02074",,,"NEON.DOC.000987vE","BEOC2","Betula occidentalis Hook.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"1ddab0ca-00ff-4cb1-8668-3d48163c29ae","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02011",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"7452daef-d567-4b47-baa1-6f18b8d7b4f5","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","31",,"31",7.9,16.2,,"NEON.PLA.D19.DEJU.02409",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"a4990695-e213-4adb-a7f9-8e0b251f4d98","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02007",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"d54ce315-fd46-411b-b5df-4abcbf59902e","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02008",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"d9a3a0a2-ccbd-4171-9e4e-173f8633d58b","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","32",,"41",2.8,154.8,,"NEON.PLA.D19.DEJU.02406",,,"NEON.DOC.000987vE","POTR5","Populus tremuloides Michx.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"f47c3686-1f39-4b7f-84ba-f0a43057682a","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","31",,"31",5.4,27.2,,"NEON.PLA.D19.DEJU.02410",,,"NEON.DOC.000987vE","BENE4","Betula neoalaskana Sarg.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"a9f927b0-06b6-4236-817a-a7ca4ac77f8f","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","3",,,,,"NEON.PLA.D19.DEJU.02413",,,"NEON.DOC.000987vE","ALVI5","Alnus viridis (Chaix) DC.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"278f991d-d206-4e37-a18c-b65ac27c8cf4","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","41","1",,,,,"NEON.PLA.D19.DEJU.02003",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"5d9d2153-961e-41a4-b65b-3c9b0fa99605","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","3",,,,,"NEON.PLA.D19.DEJU.02411",,,"NEON.DOC.000987vE","BEOC2","Betula occidentalis Hook.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"0bd778fc-a580-4b55-bb1d-2afcf8abffec","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","31","1",,,,,"NEON.PLA.D19.DEJU.02054",,,"NEON.DOC.000987vE","BEOC2","Betula occidentalis Hook.","species",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"4c039713-f756-4cb2-851d-ba372615785a","DEJU_015.basePlot.vst","2016-09-12","vst_DEJU_2016","D19","DEJU","DEJU_015","40","1",,,,,"NEON.PLA.D19.DEJU.02415",,,"NEON.DOC.000987vE","BEGL/BENA","Betula glandulosa/nana","speciesGroup",,,,,,"kschroder@neoninc.org","esmith@field-ops.org",
"98758c7c-d00b-4aa6-a44d-d871250f0253","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","41","1",,,,,"NEON.PLA.D19.DEJU.02228",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"5070f8f2-b10e-40d9-9371-b69484bec36b","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","31","1",,,,,"NEON.PLA.D19.DEJU.02300",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"d9d5d06e-e635-4c1f-9082-d174a65a8dfa","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","31","1",,,,,"NEON.PLA.D19.DEJU.02435",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"27cdb587-aecd-49ae-9a1f-50bd2fb10478","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","31","1",,,,,"NEON.PLA.D19.DEJU.02292",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"6984e28f-437b-4710-bc51-eb8b2ddf0946","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","41","4",,,,,"NEON.PLA.D19.DEJU.02243",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"6c3441ed-2784-48f0-8e0c-87c4d3d7643f","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","31","1",,,,,"NEON.PLA.D19.DEJU.02429",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"5d2be230-cec0-42e7-842c-897872be7cf2","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","40","1",,,,,"NEON.PLA.D19.DEJU.03534",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"e664a7fb-5cac-4e2c-9f07-bf3f3c360173","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","31","1",,,,,"NEON.PLA.D19.DEJU.02283",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"613a0246-db26-41d9-a554-88c42a9b6c20","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","40","3",,,,,"NEON.PLA.D19.DEJU.03527",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"4ebf61ff-b766-423b-9a3c-4c756dc8e807","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","31","1",,,,,"NEON.PLA.D19.DEJU.02282",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"b04f7035-ca92-4995-95ab-b29b2599a9bc","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","40","1",,,,,"NEON.PLA.D19.DEJU.03530",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
"965d8c5d-6b4d-4839-b136-6a6e0a83e5b3","DEJU_017.basePlot.vst","2016-09-13","vst_DEJU_2016","D19","DEJU","DEJU_017","40","3",,,,,"NEON.PLA.D19.DEJU.03543",,,"NEON.DOC.000987vE","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","species",,,,,,"kschroder@neoninc.org","nvandaele@field-ops.org",
