uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"b43a35a6-6a01-4569-85a6-0b4ef57ae2ed","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02711","1","ok","small tree","Live",6.5,120,"noChange",6.2,,,,1.2,0.8,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","72f5c8c4-2d34-4630-b286-1ddffc81e4e7",
"8f31aeca-cb79-4b9a-a440-7cc9308ff01d","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02750","1","ok","sapling","Standing dead",,,"noChange",0.7,,,,,,"Full sun",,2.6,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","48c9845f-914e-431e-a709-462d142c6d92",
"6e4493e9-a469-4e3a-b58d-26381ae71558","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.05119","1","ok","sapling","Standing dead",,,"noChange",0.4,,,,,,"Full shade",,1.1,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","abf782e2-bbf5-4753-8d83-143a740c3ae8",
"7f03b617-756a-4f7c-b9ee-8e5a43db8d24","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02963","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Open grown",,2.1,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","2fae5da4-77ce-4749-bb60-fedafd9b5d2f",
"779c3985-a627-4234-b9c6-a6b4adc92ede","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02720","1","ok","small tree","Live",7.5,130,"noChange",5.6,,,,1.1,1.0,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","617fc458-2ba9-436d-b5d8-30e6a8dad51f",
"714b540d-588c-40b3-bae5-01b81ec758de","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00758A","2","ok","multi-bole tree","Live",8.2,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-8223-020X","0000-0003-0706-769X","9f517491-2a2c-4123-a309-501cf6a99d40",
"ba3fb798-52d1-4807-9ca6-bdcf703028f7","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02161","1","ok","sapling","Live",,,"noChange",0.8,,,,,,"Mostly shaded",,1.4,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","7dd4d7b5-a63c-404a-8115-99ff383f4144",
"94758524-7727-4808-b27d-f6b937277089","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00776","1","ok",,"No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Dead; Presumed dead in blowdown event","0000-0002-8223-020X","0000-0003-0706-769X","b7445b8d-17b8-47c0-9f28-949e0b751043",
"1449c6a7-0efc-498c-ac36-6e7421f97b93","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.04630","1","ok","sapling","Live",,,"noChange",0.3,,,,,,"Full sun",,1.3,11,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","bfa0549c-42af-44da-b81d-fdbd05725761",
"4a077876-909a-45ae-8e21-c56f1ef33d07","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02975","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Full sun",,2.5,12,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","dd3626df-445e-4c33-a106-0a5be63b9f1b",
"51f316b9-dafb-4e07-98ed-2360be29accf","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00765","1","ok","single bole tree","Live,  other damage",10.8,130,"noChange",4.1,,,,2.1,1.7,"Mostly shaded",,,,,,,,,,,,,,"Other Damage; Crown damage","0000-0002-8223-020X","0000-0003-0706-769X","8a1da610-961b-4ec4-b3e2-489212ae337c",
"0f65290c-6c84-4e3d-92e5-b7a6b7cfc84e","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.04691","1","ok","small shrub","Standing dead",,,"noChange",0.6,,,,1.1,1.1,"Partially shaded","half-sphere",1.5,10,,,,,,,,,,,"Physical; Ungulate herbivory","0000-0001-6603-4076","0000-0002-2833-9853","d368bc11-7a32-40ad-9bc4-24f90faaa0f7",
"b9c845d7-76c0-4794-982a-89c552f76814","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00754","1","ok","single bole tree","No longer qualifies",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Broken Bole; Windfall","0000-0002-8223-020X","0000-0003-0706-769X","92745045-6498-4548-a17a-2983dc2945cb",
"dc30b4cb-51d7-40ab-bcec-24ff8f5dc541","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02936","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Full sun",,1.4,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","e932ae59-b672-48cf-bedc-3426cdeb539f",
"49593f2b-295d-4e50-9746-d0fdea266a6d","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02973","1","ok","sapling","Live",,,"noChange",0.3,,,,,,"Partially shaded",,1.0,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","8e99d65c-a9ac-4aa3-bc12-8b023af625db",
"78c2748d-1124-4c70-bd9c-d0ed9927d743","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00775A","2","ok","multi-bole tree","Live",10.0,140,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-8223-020X","0000-0003-0706-769X","e5732631-5562-4f7a-bf29-e2f7719ff77f",
"07d4b182-0699-49aa-9379-b00c58afafdd","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.04627","1","ok","sapling","Live",,,"noChange",0.5,,,,,,"Mostly shaded",,1.2,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","ce8f5427-4231-443d-a973-9a16cd247f5b",
"37ded84f-860b-4843-acc1-68d4753bf97b","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02476","1","ok","small tree","Standing dead",1.8,107,"noChange",1.8,,,,0.2,0.2,"Full shade",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","0f20087a-cd34-43ac-9aec-143ba926f53b",
"ce205301-e53c-4d3f-bcd3-26defc4cee02","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02934","1","ok","small tree","Live",3.8,130,"noChange",3.0,,,,1.4,1.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","b01afb45-46da-4cc6-92e7-c7435d0af9fe",
"25be706b-907f-4168-bd5a-3c97399cc8c6","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00767","1","ok","single bole tree","Dead, broken bole",10.8,130,"noChange",1.5,,1.5,11.3,,,"Mostly shaded",,,,,,,,,,,,,,"Broken Bole; Windfall","0000-0002-8223-020X","0000-0003-0706-769X","9e759106-281d-4f0a-9609-006b3a81d538",
"b09c88d4-88f5-41ff-90e7-caec06aaca18","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02941","1","ok","sapling","Live",,,"noChange",1.4,,,,,,"Partially shaded",,2.2,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","144391e7-6d0f-46b2-b27d-d0fe38bfe3c4",
"4c2291a2-8e87-4048-a693-303e010d57a3","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.04524","1","ok","single bole tree","Live",10.2,130,"noChange",6.6,,,,1.5,0.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8223-020X","0000-0003-0706-769X","7e68d987-d94c-499a-9b2b-e11718db50ad",
"e741b820-37c4-49ea-b92b-43484c20ab1a","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.00292","1","ok",,"Lost, fate unknown",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Unknown","0000-0001-6603-4076","0000-0001-6603-4076","fb799511-9cbe-45f9-9d70-562296845386",
"bc5f01ba-a3b1-4f76-ad59-cccad920c9cf","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02714","1","ok","small tree","Live",3.4,139,"noChange",3.4,,,,1.1,1.1,"Full shade",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","0b988a59-fbe1-4ee7-a417-795d3d1854c5",
"97546543-83ea-4e37-82bc-34704c810687","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.04686","1","ok","single bole tree","Live",10.4,130,"noChange",5.5,,,,1.7,1.7,"Full sun",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","2a009b7a-b325-42bf-ab6f-62b088406f74",
"9adc951c-ccdf-46ad-82b5-5a108e741124","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02933","1","ok","sapling","Live",,,"noChange",1.0,,,,,,"Full sun",,2.8,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","3309408d-bf70-4734-a9c5-84aab600ff6a",
"96ae4568-b463-4ba8-84be-8c9c16eefb1e","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02986","1","ok","sapling","Live",,,"noChange",0.5,,,,,,"Mostly shaded",,1.5,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","eabe0c3d-c0b1-4549-b003-d369568bf344",
"64702bc3-9fb8-4df2-a255-9979de357a73","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.04692","1","ok","sapling","Standing dead",,,"noChange",0.4,,,,,,"Full shade",,1.1,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0002-2833-9853","514a7c61-984d-4805-8d39-c6cc542715d2",
"3f939af3-a84d-4e38-80e9-d6b92a78fd64","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.00298","1","ok","sapling","Standing dead",,,"noChange",1.5,,,,,,"Mostly shaded",,2.1,17,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","c2d08bad-9e95-4c7b-a101-d2f5507c826a",
"4c3f8981-6a09-4d74-8e35-ee3b664bfcd0","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00750","1","ok","single bole tree","Standing dead",10.0,144,"noChange",4.3,,,,1.3,1.2,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-8223-020X","0000-0003-0706-769X","36f6f60b-96a0-46ca-90a1-b2351bb36d7b",
"1f4745a0-ed02-4244-8451-03ffb35cc666","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02750","2","ok","sapling","Standing dead",,,"noChange",,,,,,,"Full sun",,1.5,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","cfb05545-d22d-4302-98b7-121cf76d60fd",
"5e804be2-c4f1-4b5e-8957-71a224955de7","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02745","1","ok","small shrub","Standing dead",,,"noChange",0.3,,,,0.3,0.2,"Full sun","cone",1.0,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","36d43a52-8e72-4a98-9600-512472b2165a",
"02f99046-5497-46a0-8c22-485815accffb","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02979","1","ok","sapling","Live",,,"noChange",0.4,,,,,,"Partially shaded",,1.5,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","fc167315-1034-4a5b-a530-5084da1ba5cd",
"df1b78e2-141f-4b21-a931-51a5ccdf1f34","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02751","1","ok","small tree","Live",1.9,120,"noChange",2.0,,,,0.8,0.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","084f8a26-dfa1-412f-91a5-d49e8616ca50",
"01fc8698-a6a5-4e2d-b414-008729ae0f1f","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02944","1","ok","single bole tree","Live",14.7,129,"noChange",5.3,,,,2.3,2.0,"Partially shaded",,,,,,"2020-06-17","2020-09-10",13.6,19.10,147,18.90,"ok",13.59,,"0000-0001-6603-4076","0000-0002-2833-9853","33649432-0bcc-4ed9-b5bf-f18a6a511bce",
"30c35e3f-85f2-4bce-857e-1ea4d54cf6e1","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02713","1","ok","small tree","Live",6.1,140,"noChange",5.4,,,,1.2,0.9,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","3b9fb977-8c66-4dac-a35f-7ede63834e5d",
"71d2c4ef-165d-4f2e-a1e4-2ac4d4616343","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02708","1","ok","small tree","Standing dead",3.3,130,"noChange",3.3,,,,0.6,0.5,"Full shade",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0002-2833-9853","50ecbe43-a237-4300-9fc6-7677ad466409",
"9466c251-71ae-4224-b415-44ff8a30dbdb","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00769","1","ok","single bole tree","Live,  other damage",12.0,142,"noChange",6.8,,,,1.9,1.3,"Partially shaded",,,,,,,,,,,,,,"Other Damage; Crown damage","0000-0002-8223-020X","0000-0003-0706-769X","3e735a4a-a2d0-453f-9139-d38a76d66687",
"e7722852-9f2b-4899-b26f-29254fcc9aaf","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00780","1","ok","small tree","Standing dead",1.1,130,"noChange",1.8,,,,1.1,0.6,"Mostly shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-8223-020X","0000-0003-0706-769X","067db96b-6616-4a2e-8f67-ec3ac2838a3b",
"f098cd3c-dae7-434e-8c14-7ef226b7c971","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02970","1","ok","small tree","Live",3.6,139,"noChange",2.9,,,,0.8,0.7,"Full sun",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","55ef8fd4-2156-4f62-95f3-7c15a82dbe9f",
"b39102a1-608a-49af-b2f8-58e18d268133","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00755A","2","ok","multi-bole tree","Standing dead",9.9,130,"noChange",,,,,,,,,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-8223-020X","0000-0003-0706-769X","b11f35c2-4a4f-4612-94a0-db6fcc8721cd",
"010aaa73-16a3-4ae6-91f2-68982e9f8197","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02965","1","ok","small shrub","Live",,,"noChange",0.9,,,,0.5,0.2,"Mostly shaded","cylinder",1.5,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","291e9a28-674e-4575-931c-a0ec82c2525a",
"cf01b8f2-3d08-43d9-98c5-c3fddff39c93","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02748","1","ok","sapling","Standing dead",,,"noChange",0.8,,,,,,"Partially shaded",,1.7,11,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0001-6603-4076","e1b76ad5-805a-4c73-9177-81f7fb5ed8de",
"d001141b-1e1f-4f86-bb58-966e376456c3","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02716","1","ok","small tree","Live",9.4,140,"noChange",6.6,,,,1.3,0.9,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","a48a14ad-bf27-44b1-b5ec-2088a25b0ea7",
"6c6067e0-b013-4f30-86d9-2f00864ab969","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02924","1","ok","single bole tree","Standing dead",14.1,128,"noChange",4.8,,,,2.6,2.4,"Full sun",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0002-2833-9853","b474f461-fcd1-438b-8171-c0b83443d885",
"b33776a5-d2e0-4b50-b74a-b1550fa02061","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00747","1","ok","single bole tree","Live",12.4,140,"noChange",7.1,,,,1.3,1.2,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8223-020X","0000-0003-0706-769X","7ffb4142-d2cc-4bad-8a48-1b6e80a7a611",
"a1404027-46f1-4e6d-ade4-ce792d24cd67","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.04531","1","ok","single bole tree","Live",10.5,130,"noChange",5.3,,,,1.7,1.6,"Full sun",,,,,,,,,,,,,,,"0000-0002-8223-020X","0000-0003-0706-769X","1cf338fa-b8ef-4593-a761-ce5f0853fbbc",
"b0b225d2-4a5d-4189-8b3b-0b6843c1a5fc","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02064","2","ok","small shrub","Live",,,"noChange",,,,,,,,"half-sphere",1.0,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","4142b05e-f106-4b76-8907-514e3ad916b1",
"8325f51a-b24e-487d-a1e2-f8eb1160b904","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02968","1","ok","sapling","Live",,,"noChange",0.5,,,,,,"Full sun",,1.2,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","33d95ef7-c7fd-4282-8f65-ad6e3b547bcd",
"32b5ed5a-2ebb-43cb-8a52-e2b56fdb0782","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.00291","1","ok","sapling","Live",,,"noChange",1.1,,,,,,"Partially shaded",,2.4,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","edbe4f18-bfea-41df-a5b7-1f517ad7161b",
"e344428a-e696-470e-82c5-81f3cc1d859e","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.05202","1","ok","single bole tree","Live",10.0,136,"noChange",7.1,,,,2.0,1.8,"Full sun",,,,,,,,,,,,,,,"0000-0002-8223-020X","0000-0003-0706-769X","c81f5a36-0473-47cc-872f-6b5f98a2bcc9",
"8b2f4cdd-7d78-4884-a5c3-28ae3514ddec","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.04690","1","ok","sapling","Live",,,"noChange",0.3,,,,,,"Partially shaded",,1.1,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","fa116727-5301-49b1-998f-433ea9f834ec",
"8f25e763-f6d0-4d0c-954c-27bc84a4084b","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00763","1","ok","single bole tree","Live",14.8,148,"noChange",7.6,,,,1.9,1.4,"Partially shaded",,,,,,"2020-06-11","2020-09-09",14.2,15.00,167,15.90,"ok",14.23,,"0000-0002-8223-020X","0000-0003-0706-769X","53e459c1-878d-4029-81c9-a156984f8053",
"ddb03320-bfe3-4768-82ee-7dd12fd7c5da","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02723","1","ok","small tree","Standing dead",1.1,130,"noChange",2.1,,,,0.7,0.4,"Full shade",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0002-2833-9853","73791e21-d24b-483d-8477-51b91baba2e4",
"e43b609e-3ad0-487b-a7cf-ce017ba3d1cd","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.00293","1","ok","sapling","Live",,,"noChange",1.5,,,,,,"Partially shaded",,2.3,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","02afafc3-ea93-49be-8bde-c056c08c85b3",
"e50ffe2a-fe68-4c40-b101-ad636157c2b2","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02954","1","ok","single bole tree","Live, physically damaged",12.4,137,"noChange",5.6,,,,2.4,2.1,"Partially shaded",,,,,,,,,,,,,,"Other Damage; Bole damage","0000-0001-6603-4076","0000-0002-2833-9853","fcba4d6a-b4b7-495c-bbff-6dc20cd8a402",
"dd6f1b46-cd5c-403d-bd4c-9ef40fa1609f","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02984","1","ok","sapling","Live",,,"noChange",0.5,,,,,,"Partially shaded",,1.7,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","fda365a9-420d-4c96-be1f-2f8f21fff601",
"3a12ad45-093a-44e5-99b5-9bd60dfe24d8","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02999","1","ok","sapling","Live",,,"noChange",0.7,,,,,,"Partially shaded",,2.1,11,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","08e49f4b-d47c-4608-b46a-3ba9e4caa692",
"4845b8ea-6a35-46d5-8acd-2fb6c5ac7ae3","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02985","1","ok","sapling","Live",,,"noChange",0.6,,,,,,"Full sun",,2.4,10,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","187e8681-963a-49e3-897c-f6ab66466f4c",
"33de367a-61df-479e-9393-2f38516aa89d","DEJU_046.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_046","NEON.PLA.D19.DEJU.02964","1","ok","small tree","Live",4.4,128,"noChange",2.6,,,,1.8,1.4,"Open grown",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0001-6603-4076","69ad4610-7843-4587-8e2c-b68e0178f59e",
"a66b8364-dbab-4e53-80ee-3a250cd88359","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00785","1","ok","small tree","Standing dead",7.2,130,"noChange",3.1,,,,0.7,0.7,"Partially shaded",,,,,,,,,,,,,,"Dead; Unknown cause of death","0000-0002-8223-020X","0000-0003-0706-769X","1d6cfcd0-ee21-4bc4-8d2b-5068bf0e3f9f",
"e94e8723-edbf-4488-8dec-3e6c8f6648ae","DEJU_048.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_048","NEON.PLA.D19.DEJU.00768","1","ok","single bole tree","Live",11.5,136,"noChange",6.4,,,,1.4,1.4,"Partially shaded",,,,,,"2020-06-11","2020-09-09",9.9,13.20,160,14.40,"ok",9.94,,"0000-0002-8223-020X","0000-0003-0706-769X","e2bb66c2-f277-4e3d-a313-b815ddd35c31",
"d8675d90-5bfd-4ef0-8b47-382c91184c92","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02703","1","ok","sapling","Standing dead",,,"noChange",0.8,,,,,,"Full shade",,1.6,10,,,,,,,,,,,"Dead; Unknown cause of death","0000-0001-6603-4076","0000-0002-2833-9853","0e23bb2b-2fbc-4a01-a019-30c00932c0d3",
"edd981d4-bd4d-482e-a71b-f6158316db3c","DEJU_054.basePlot.vst","2021-08-25","vst_DEJU_2021","D19","DEJU","DEJU_054","NEON.PLA.D19.DEJU.02719","1","ok","small tree","Live",7.4,129,"noChange",6.8,,,,1.3,1.1,"Mostly shaded",,,,,,,,,,,,,,,"0000-0001-6603-4076","0000-0002-2833-9853","a38cd5f3-0afa-4233-95fe-2255157f3768",
